Celltype,Celltype_Str,Cytokine,Cytokine_Str,Gene,Avg_log2FC,FDR,Pct_Cytokine,Pct_PBS,__sheet__
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ptma,0.308456955959585,5.10751385124329e-06,0.983,0.976,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ddit3,0.307989295187946,0.00048151652543827,0.188,0.105,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Shmt2,0.305864914302181,2.92488154686215e-06,0.196,0.106,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Slc25a22,0.302837570410297,0.00250276121649738,0.116,0.033,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ogfrl1,0.301837160411695,2.26812362293041e-06,0.102,0.019,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,N4bp1,0.300987119216423,0.00448802455278171,0.165,0.079,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Svbp,0.298898846264992,0.00251878496105434,0.271,0.186,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Trim26,0.298883951992724,0.00848288922290308,0.302,0.198,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ppp6r1,0.297543847758114,0.0133541645745036,0.32,0.216,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Msn,0.296098826667814,0.0119742462710515,0.76,0.703,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Arl6ip1,0.293235273673456,0.0237195793494347,0.637,0.546,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Plscr3,0.291865825130155,8.26105184096231e-06,0.11,0.035,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Dusp28,0.288823582813729,2.51287575513934e-09,0.11,0.03,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cytip,0.288455511792416,0.00422267687006507,0.619,0.518,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,H2-M3,0.28830442348873,0.00637759588394178,0.235,0.148,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Stat3,0.286584122336396,0.010118213728893,0.286,0.197,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Lgals8,0.286463697155846,0.00510497491461419,0.162,0.076,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Icam1,0.285175833451143,0.00300249804316324,0.204,0.116,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pnpt1,0.281851043452912,4.91071571859165e-05,0.129,0.045,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Nsd3,0.279221143046705,0.000153664270747963,0.499,0.391,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Mbnl1,0.278385371702091,0.00742599026647691,0.916,0.884,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pdcd10,0.276299175021731,0.0141345588566237,0.506,0.397,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cars,0.274720545435322,0.00713444927559802,0.118,0.039,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Etv6,0.274385725660715,2.6045435615272e-06,0.103,0.025,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ankfy1,0.270654552816262,0.000244791465645528,0.17,0.089,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Snrpd1,0.26741339820375,0.0145495339035801,0.42,0.337,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rabepk,0.267363101134154,0.00213526917423475,0.156,0.072,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Bbx,0.265495499201314,0.0352094261114061,0.222,0.146,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Setdb2,0.265282110644555,1.01730984116318e-06,0.105,0.028,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Vcpip1,0.264889882496295,0.0324002000868562,0.181,0.102,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rbm43,0.259127904383285,0.0453165614801369,0.146,0.062,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cnot6l,0.258692038707629,0.00732053985381272,0.461,0.374,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cpne3,0.25299959720484,0.00247453006149322,0.14,0.073,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ppp1ca,-0.250978312652602,0.00373869133216167,0.607,0.692,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pbxip1,-0.253799195449507,0.00587309747550223,0.111,0.193,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fam105a,-0.254493545413498,0.000983599866291674,0.188,0.29,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Grap,-0.255343505890949,0.000840825086638253,0.221,0.327,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Golm1,-0.257592398962724,0.000130447363588804,0.028,0.11,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pcmtd1,-0.258979906024051,0.000366858078845594,0.094,0.172,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fmnl1,-0.259270080946345,0.00387976995619388,0.145,0.232,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Bcl9l,-0.26127004538114,0.000724327615732434,0.1,0.183,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Hnrnpa1,-0.261551406281299,0.000159612799219748,0.525,0.619,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pik3r1,-0.263262628612911,0.0402653852409292,0.16,0.249,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Git2,-0.264069701178988,0.000114482475251317,0.258,0.349,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Arhgef18,-0.264157788362132,0.00791687767439458,0.105,0.191,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sept6,-0.264433347645058,0.0073229603735811,0.285,0.389,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Reep5,-0.265965303055661,0.00289728825921718,0.248,0.335,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cyb5a,-0.267885845033265,0.00641120976782729,0.255,0.362,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Iqgap1,-0.26924117317148,0.0109091821536044,0.357,0.464,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Madd,-0.269324280135798,6.09427641935999e-08,0.188,0.288,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Txnip,-0.270537080145868,0.00371980493481902,0.46,0.567,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ube2h,-0.271918850863144,0.0065035537044298,0.138,0.242,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ssbp3,-0.273948053111796,0.000298138096342399,0.062,0.143,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Klhl24,-0.274428802959154,0.00871432519275052,0.097,0.178,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gpx4,-0.274587050138144,0.0337788200575575,0.423,0.531,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Dap,-0.274763094129397,0.0241755264964475,0.126,0.222,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,S100a13,-0.278339406453613,0.019012489264944,0.3,0.404,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Retreg1,-0.278514962899041,0.0141920987530543,0.075,0.164,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Nlrc3,-0.279095853935445,0.000165979046808409,0.073,0.161,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tuba1a,-0.282172678221608,3.35135662268481e-06,0.14,0.241,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Plcxd2,-0.282582467776801,0.00232865499728238,0.077,0.167,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Lasp1,-0.283282083024516,0.00288872397051081,0.073,0.169,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Anxa5,-0.283425298543622,0.000948228678516918,0.09,0.18,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sgk1,-0.283678121904954,7.17699140817359e-06,0.057,0.138,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ftl1,-0.284543272797168,1.0580757790392e-05,0.842,0.894,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Zmiz1,-0.284780427332296,1.1942207556584e-06,0.05,0.133,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Grk2,-0.286938291944576,0.0159534255304544,0.266,0.377,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Aes,-0.287536655152221,0.000150842649159895,0.641,0.756,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ankrd12,-0.287962908829623,0.00065089283642475,0.263,0.364,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ing1,-0.288704895810417,0.00256615849704678,0.108,0.197,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ccr9,-0.289543372594422,0.011326151151632,0.12,0.208,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pnisr,-0.290708359825054,3.64514547031003e-05,0.375,0.474,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Hvcn1,-0.291313401955264,0.00104905960639772,0.094,0.198,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tagln2,-0.291924619571639,0.0234338210804138,0.568,0.678,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cdkn1b,-0.293067426512931,0.0149161020031303,0.138,0.233,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ralbp1,-0.293168323192866,0.000226942386089624,0.144,0.252,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gramd1a,-0.295407441493654,7.40161659988492e-05,0.236,0.342,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sorl1,-0.295544354780499,0.00729851559958538,0.094,0.183,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Mknk2,-0.295895269665303,2.42828424585288e-05,0.125,0.218,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Supt4a,-0.296585174825074,0.00826750989079861,0.436,0.542,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cited2,-0.299636782555825,0.0020997683104905,0.076,0.151,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Itgb7,-0.301679149352934,0.000538051244849536,0.395,0.523,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sh2d1a,-0.302347823330708,0.00875879183198436,0.17,0.27,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fyb,-0.30367354026689,0.000387851508447547,0.557,0.679,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Laptm5,-0.304148799433494,5.69271157662605e-08,0.754,0.833,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Plec,-0.304664519027309,0.000191574646772963,0.14,0.247,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Calm2,-0.305527359751925,0.000616165033408405,0.388,0.491,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gpx1,-0.305653224148528,0.00684769191443834,0.259,0.388,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tacc1,-0.306277245912674,0.00924679704209966,0.213,0.308,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cyth4,-0.30633127604993,0.0163039572056191,0.155,0.264,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Peak1,-0.30770133906339,0.00561591393932385,0.108,0.196,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Uba52,-0.309580172779558,0.0316158904356457,0.745,0.78,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Top2b,-0.314990655419353,0.00277642614267511,0.285,0.403,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pglyrp1,-0.315349000429912,0.00423662153120275,0.071,0.158,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rassf2,-0.31686513269956,0.000188362107112798,0.145,0.25,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Atp1b3,-0.317346610744412,0.000183983207793019,0.484,0.604,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gmfg,-0.318835737356435,9.98492345521879e-07,0.64,0.735,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Spn,-0.319648066150031,0.000119767884302001,0.176,0.301,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Luc7l2,-0.320523443039108,7.52659569226452e-07,0.458,0.585,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,H2afj,-0.320772327618918,5.66202577063033e-05,0.605,0.713,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Bin2,-0.322581669042679,9.45311970512873e-05,0.326,0.46,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ttc3,-0.323195939283005,0.00501175324309758,0.137,0.24,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Bnip3l,-0.323363481542134,4.6203878988546e-05,0.198,0.324,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ppp2r5a,-0.324601422453717,0.00435850331465643,0.297,0.423,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cyba,-0.326238478113751,2.29790023058243e-06,0.653,0.779,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Scp2,-0.326938723037714,0.0105742267248401,0.393,0.519,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Lbh,-0.327022397705384,0.000298138096342399,0.2,0.318,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ucp2,-0.327130884046714,0.000307841089112328,0.466,0.589,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gm2a,-0.327547419589027,8.96036083238797e-06,0.077,0.182,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Stk4,-0.329590566650504,7.84927461514597e-05,0.246,0.371,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sh3kbp1,-0.337334854257454,0.00379651036360614,0.252,0.384,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Hmgb2,-0.337558142220364,0.000439191873401131,0.307,0.428,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cnn2,-0.340559010937802,1.22020977029739e-07,0.616,0.736,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rabac1,-0.340638219514164,3.76054339679307e-05,0.536,0.657,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Anp32a,-0.343982703405371,0.000335616890883243,0.443,0.578,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Txk,-0.344596889071414,0.0304125633615539,0.471,0.577,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Hmgb1,-0.347821239480927,7.0934058244283e-07,0.595,0.724,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fth1,-0.352512175429347,2.17913453993418e-07,0.917,0.959,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Jak1,-0.352536300248897,1.3260290990684e-05,0.63,0.744,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Clk1,-0.352720099544894,0.000628035196718034,0.313,0.452,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,H2afv,-0.353539357634044,5.6062893145433e-05,0.236,0.385,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pnrc1,-0.35400222722286,6.8501832896252e-07,0.367,0.492,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Myl6,-0.357404554915539,2.3750708037854e-08,0.916,0.953,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ramp1,-0.357918340180407,1.73980836911678e-05,0.124,0.244,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Stk38,-0.359398379007631,1.7416498174376e-06,0.241,0.377,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gpsm3,-0.360381152870256,6.98639315931953e-05,0.307,0.45,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Srpk2,-0.360845676287639,9.45311970512873e-05,0.262,0.386,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tsc22d3,-0.361867060133951,0.00160117495536276,0.28,0.399,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rp9,-0.362694089451626,0.000126838827872539,0.25,0.392,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Zdhhc20,-0.365160880250808,0.000132620044654686,0.19,0.306,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Actg1,-0.369125857333814,7.62166864962527e-06,0.951,0.982,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Add3,-0.373979745733849,4.83518258158039e-05,0.19,0.341,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sept9,-0.374176424118077,0.000639767422468373,0.116,0.243,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Jakmip1,-0.374712663627867,1.38258281419404e-06,0.102,0.23,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ankrd44,-0.374853011938501,1.97282407982977e-06,0.375,0.52,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rgcc,-0.375972374706678,0.0119132798374853,0.212,0.321,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fam78a,-0.377892400618905,3.70208960903246e-05,0.205,0.347,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ogt,-0.379555451862478,6.86643031930958e-05,0.432,0.558,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rac2,-0.37961989619578,1.18268217227929e-10,0.84,0.919,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Bin1,-0.380094259637731,3.82214075947351e-09,0.153,0.298,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Klf3,-0.383873762764936,0.0177149863053462,0.17,0.298,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Itga4,-0.384600921624478,0.00859521257215075,0.158,0.271,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gtf2i,-0.385323613524766,2.57221267414735e-05,0.225,0.353,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ccdc88c,-0.386571567244226,0.0114933028601549,0.248,0.379,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Stim1,-0.389486936174096,1.04226484599984e-09,0.113,0.242,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Kmt2e,-0.392214819267012,6.74219524565999e-06,0.295,0.423,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Themis,-0.393205486383793,2.04724231838919e-05,0.207,0.347,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cdk2ap2,-0.394411020407538,5.8287102110892e-11,0.403,0.563,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ostf1,-0.400704117587855,0.00108666766691562,0.407,0.57,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pik3ip1,-0.401782536511371,0.0052035911536628,0.19,0.334,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cd5,-0.402188392522136,2.8981375485024e-05,0.118,0.258,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fxyd5,-0.403677844259798,6.05884846174086e-09,0.85,0.914,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Arhgdib,-0.410753466159059,2.06539863966147e-10,0.88,0.958,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pdcd4,-0.410761567870218,1.07412204274395e-05,0.375,0.528,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Chd4,-0.412121695478382,1.72476596703499e-07,0.315,0.467,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tbc1d10c,-0.41639046677518,3.00846211175278e-06,0.291,0.446,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Dusp2,-0.42083643047891,0.0087199853495398,0.218,0.34,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rgs10,-0.421368175444544,6.28824871768574e-05,0.402,0.568,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Smad7,-0.421470954851996,2.58818736372647e-06,0.291,0.447,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Pou2f2,-0.422837436425502,7.65505757690124e-06,0.049,0.154,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Hdac7,-0.424315804661051,0.000424870061234527,0.155,0.304,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,H2afz,-0.424429784997223,9.83864666189562e-08,0.651,0.758,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Smc6,-0.433673578148692,3.81561071106458e-06,0.248,0.387,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Mxd4,-0.434485206191664,1.99414411604002e-06,0.067,0.195,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Arl5c,-0.439392711027196,9.43529024947169e-09,0.089,0.238,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cmah,-0.440383528047435,3.04957895062778e-06,0.184,0.338,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Zyx,-0.446757762368556,7.53732143765452e-08,0.161,0.314,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,S100a6,-0.451004376755145,0.0433491256962933,0.139,0.206,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Lef1,-0.461369678245827,2.58981601401952e-07,0.429,0.612,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Flna,-0.465967244086664,1.59967628494935e-08,0.174,0.338,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tubb5,-0.466549866695041,5.70342571705293e-10,0.617,0.777,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Rflnb,-0.47124834827618,1.92988341313401e-09,0.071,0.201,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Myh9,-0.476718974305124,2.12404979598679e-09,0.507,0.67,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Adcy7,-0.478407045227198,6.57393598836589e-11,0.232,0.418,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ets1,-0.479658978642156,5.16597470838432e-06,0.5,0.656,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Kif21b,-0.481437621224652,1.23409846116814e-09,0.112,0.27,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Neurl3,-0.481632068688801,0.00034825457196928,0.11,0.262,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gnai2,-0.490015130698544,5.49801242089316e-11,0.548,0.712,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Actn1,-0.498075061280183,7.16742788200276e-12,0.172,0.356,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cd7,-0.503412719165622,0.00713444927559802,0.111,0.241,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Gimap6,-0.51839755120704,1.92988341313401e-09,0.46,0.635,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Lgals1,-0.52049621363214,0.00028616641564147,0.242,0.382,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Adgre5,-0.521966395959367,7.37810429483606e-09,0.106,0.276,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Tecpr1,-0.52224077143933,8.48199230555176e-11,0.174,0.373,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cotl1,-0.524966617455653,9.14526468938131e-10,0.606,0.783,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Acp5,-0.524994914059875,3.07053104857444e-07,0.237,0.436,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ifngr1,-0.525337687927143,7.15320570089455e-09,0.159,0.339,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ypel3,-0.528787658865538,4.96469736695271e-12,0.184,0.386,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Cd3g,-0.535607035693944,7.4249794109163e-24,0.874,0.958,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fam189b,-0.537040330234248,2.16061847726387e-09,0.262,0.462,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Sh3bgrl3,-0.545243440267493,1.53090031997583e-16,0.822,0.925,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Btg2,-0.550828873032978,0.000114771274027243,0.316,0.489,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Vim,-0.552006666873557,6.42103941283545e-09,0.403,0.589,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Ahnak,-0.552676265790453,6.87037569721198e-07,0.107,0.259,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Chd3,-0.553729313932292,4.57738225059361e-08,0.283,0.477,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Fos,-0.557963634920784,0.0181211622060833,0.088,0.202,T_cell_CD8
CD8+ T cell,T_cell_CD8,IFN-β,IFNb,Dapl1,-0.558048567138544,0.00631257854546503,0.449,0.515,T_cell_CD8
